GEOID10,pop,sldl_2000,sldl_2016,sldu_2000,sldl_2013,sldl_2018,cd_2003,sldl_2010,sldu_2013,sldu_2010,sldl_2015
500130202003020,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003021,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003022,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003023,3,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003024,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003025,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003026,3,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003027,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003028,48,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003029,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003030,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003031,28,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003032,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003033,21,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003034,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003035,7,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003036,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003037,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003038,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003039,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003040,25,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003041,21,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003042,74,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003043,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003044,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003045,17,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202003046,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004000,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004001,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004002,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004003,7,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004004,77,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004005,24,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004006,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004007,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004008,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004009,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004010,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004011,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004012,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004013,285,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004014,5,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004015,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004016,32,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004017,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004018,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004019,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004020,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004021,33,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004022,12,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004023,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004024,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004025,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004026,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004027,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004028,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004029,66,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004030,14,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004031,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004032,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004033,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004034,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004035,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004036,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004037,29,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004038,1,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004039,7,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004040,97,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004041,19,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004042,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004043,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004044,6,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004045,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004046,6,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004047,79,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004048,6,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004049,10,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004050,4,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004051,43,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004052,4,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004053,37,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004054,44,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004055,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004056,7,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004057,2,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004058,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004059,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004060,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004061,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004062,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004063,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500130202004064,0,GI1,GIC,CGI,GIC,GIC,0.0,GC1,CGI,CGI,GIC
500159530001000,3,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001001,56,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001002,8,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001003,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001004,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001005,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001006,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001007,180,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001008,5,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001009,6,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001010,4,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001011,6,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001012,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001013,15,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001014,7,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001015,24,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001016,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001017,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001018,93,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001019,64,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001020,22,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001021,2,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001022,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001023,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001024,4,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001025,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001026,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001027,83,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001028,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001029,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001030,10,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001031,3,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001032,15,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001033,11,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001034,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001035,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001036,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001037,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001038,97,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001039,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001040,7,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001041,6,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001042,42,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001043,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001044,16,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001045,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001046,1,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001047,24,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001048,38,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001049,1,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001050,23,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001051,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001052,7,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001053,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001054,8,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001055,4,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001056,71,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001057,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001058,5,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001059,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001060,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001061,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001062,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001063,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001064,31,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001065,107,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001066,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001067,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001068,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001069,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001070,3,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001071,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001072,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001073,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001074,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001075,90,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001076,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001077,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001078,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001079,2,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001080,21,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001081,16,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001082,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001083,13,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001084,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001085,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001086,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001087,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001088,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001089,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001090,5,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001091,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001092,3,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001093,20,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001094,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001095,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001096,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001097,4,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001098,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001099,12,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001100,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001101,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001102,7,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001103,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001104,3,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001105,9,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001106,6,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001107,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001108,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001109,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530001110,0,L-3,O-L,LAM,O-L,O-L,0.0,L-3,LAM,E-O,O-L
500159530002000,30,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002001,0,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002002,0,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002003,141,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002004,2,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002005,0,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002006,2,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002007,0,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002008,22,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002009,15,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002010,38,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002011,0,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002012,0,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002013,0,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002014,202,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002015,0,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002016,3,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002017,3,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002018,1,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002019,6,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002020,0,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002021,0,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002022,9,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002023,26,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002024,0,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002025,12,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002026,0,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002027,0,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002028,6,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002029,9,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002030,3,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002031,0,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002032,0,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002033,2,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002034,16,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002035,0,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002036,24,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002037,3,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002038,11,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002039,2,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002040,22,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002041,0,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002042,0,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002043,18,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002044,22,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002045,25,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002046,6,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002047,8,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002048,0,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002049,0,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002050,0,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002051,0,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002052,0,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002053,156,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002054,0,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002055,0,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002056,23,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002057,55,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002058,0,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002059,29,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002060,0,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002061,0,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002062,0,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002063,11,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002064,22,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002065,0,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002066,4,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002067,9,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002068,10,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002069,0,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002070,0,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002071,2,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002072,7,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002073,0,L-1,LM2,LAM,LM2,LM2,0.0,L-4,LAM,LAM,LM2
500159530002074,3,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002075,0,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159530002076,1,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159531001000,9,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159531001001,36,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159531001002,11,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159531001003,0,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159531001004,0,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159531001005,1,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159531001006,0,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159531001007,2,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159531001008,21,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
500159531001009,106,L-1,LM3,LAM,LM3,LM3,0.0,L-4,LAM,LAM,LM3
