GEOID10,pop,sldl_2000,cd_2013,sldl_2013,sldu_2000,cd_2003,sldl_2010,sldu_2013,sldu_2010
090010738002005,116,128,004,128,023,004,128,023,023
090010738002006,74,128,004,128,023,004,128,023,023
090010738002007,39,128,004,128,023,004,128,023,023
090010738002008,0,128,004,128,023,004,128,023,023
090010738002009,0,128,004,128,023,004,128,023,023
090010738002010,0,124,004,130,023,004,130,023,023
090010738002011,0,128,004,130,023,004,130,023,023
090010738002012,0,128,004,128,023,004,128,023,023
090010738002013,0,128,004,128,023,004,128,023,023
090010738003000,164,128,004,128,023,004,128,023,023
090010738003001,68,128,004,128,023,004,128,023,023
090010738003002,71,128,004,128,023,004,128,023,023
090010738003003,161,128,004,128,023,004,128,023,023
090010738003004,144,128,004,128,023,004,128,023,023
090010738003005,110,128,004,128,023,004,128,023,023
090010738003006,0,130,004,128,023,004,128,023,023
090010738003007,270,128,004,128,023,004,128,023,023
090010738003008,0,128,004,128,023,004,128,023,023
090010738003009,40,128,004,128,023,004,128,023,023
090010738003010,0,130,004,128,023,004,128,023,023
090010738003011,0,124,004,130,023,004,130,023,023
090010739001000,79,128,004,128,023,004,128,023,023
090010739001001,69,128,004,128,023,004,128,023,023
090010739001002,86,128,004,128,023,004,128,023,023
090010739001003,81,128,004,128,023,004,128,023,023
090010739001004,41,128,004,128,023,004,128,023,023
090010739001005,126,128,004,128,023,004,128,023,023
090010739001006,72,128,004,128,023,004,128,023,023
090010739001007,123,128,004,128,023,004,128,023,023
090010739001008,71,128,004,128,023,004,128,023,023
090010739001009,18,128,004,128,023,004,128,023,023
090010739002000,92,130,004,130,023,004,130,023,023
090010739002001,58,130,004,130,023,004,130,023,023
090010739002002,63,130,004,130,023,004,130,023,023
090010739002003,99,130,004,130,023,004,130,023,023
090010739002004,122,130,004,130,023,004,130,023,023
090010739002005,132,130,004,130,023,004,130,023,023
090010739002006,59,130,004,130,023,004,130,023,023
090010739002007,12,130,004,130,023,004,130,023,023
090010739002008,26,130,004,130,023,004,130,023,023
090010739002009,186,130,004,130,023,004,130,023,023
090010739002010,0,130,004,130,023,004,130,023,023
090010739002011,27,130,004,130,023,004,130,023,023
090010739002012,9,130,004,130,023,004,130,023,023
090010739003000,0,130,004,128,023,004,128,023,023
090010739003001,0,130,004,128,023,004,128,023,023
090010739003002,84,130,004,130,023,004,130,023,023
090010739003003,53,130,004,130,023,004,130,023,023
090010739003004,71,130,004,130,023,004,130,023,023
090010739003005,141,130,004,130,023,004,130,023,023
090010739003006,81,130,004,130,023,004,130,023,023
090010739003007,10,130,004,130,023,004,130,023,023
090010739003008,277,130,004,130,023,004,130,023,023
090010739003009,78,130,004,130,023,004,130,023,023
090010739003010,0,130,004,130,023,004,130,023,023
090010739003011,0,130,004,130,023,004,130,023,023
090010739003012,0,130,004,130,023,004,130,023,023
090010739003013,0,130,004,130,023,004,130,023,023
090010739003014,0,130,004,130,023,004,130,023,023
090010739004000,103,128,004,128,023,004,128,023,023
090010739004001,128,128,004,128,023,004,128,023,023
090010739004002,44,128,004,128,023,004,128,023,023
090010739004003,108,128,004,128,023,004,128,023,023
090010739004004,127,128,004,128,023,004,128,023,023
090010739004005,162,128,004,128,023,004,128,023,023
090010739004006,75,130,004,130,023,004,130,023,023
090010739004007,58,130,004,130,023,004,130,023,023
090010739004008,0,130,004,130,023,004,130,023,023
090010739004009,87,130,004,130,023,004,130,023,023
090010739004010,57,130,004,130,023,004,130,023,023
090010740001000,0,124,004,130,023,004,130,023,023
090010740001001,0,124,004,130,023,004,130,023,023
090010740001002,84,130,004,130,023,004,130,023,023
090010740001003,0,130,004,130,023,004,130,023,023
090010740001004,0,130,004,130,023,004,130,023,023
090010740001005,0,130,004,130,023,004,130,023,023
090010740001006,10,130,004,130,023,004,130,023,023
090010740001007,21,130,004,130,023,004,130,023,023
090010740001008,5,130,004,130,023,004,130,023,023
090010740001009,10,130,004,130,023,004,130,023,023
090010740001010,69,130,004,130,023,004,130,023,023
090010740001011,62,130,004,130,023,004,130,023,023
090010740001012,0,130,004,130,023,004,130,023,023
090010740001013,173,130,004,130,023,004,130,023,023
090010740001014,98,130,004,130,023,004,130,023,023
090010740001015,0,130,004,130,023,004,130,023,023
090010740001016,0,130,004,130,023,004,130,023,023
090010740001017,0,130,004,130,023,004,130,023,023
090010740001018,56,130,004,130,023,004,130,023,023
090010740001019,156,130,004,130,023,004,130,023,023
090010740001020,70,130,004,130,023,004,130,023,023
090010740001021,142,130,004,130,023,004,130,023,023
090010740001022,39,130,004,130,023,004,130,023,023
090010740001023,0,130,004,130,023,004,130,023,023
090010740001024,0,130,004,130,023,004,130,023,023
090010740001025,0,130,004,130,023,004,130,023,023
090010740001026,0,130,004,130,023,004,130,023,023
090010740001027,0,130,004,130,023,004,130,023,023
090010740001028,0,130,004,130,023,004,130,023,023
090010740001029,0,130,004,130,023,004,130,023,023
090010740001030,0,130,004,124,023,004,124,023,023
090010740001031,0,130,004,124,023,004,124,023,023
090010740001032,0,130,004,130,023,004,130,023,023
090010740001033,0,130,004,130,023,004,130,023,023
090010740001034,0,130,004,124,023,004,124,023,023
090010740001035,0,130,004,124,023,004,124,023,023
090010740001036,0,130,004,124,023,004,124,023,023
090010740002000,0,124,004,130,023,004,130,023,023
090010740002001,0,124,004,130,023,004,130,023,023
090010740002002,0,124,004,130,023,004,130,023,023
090010740002003,84,124,004,130,023,004,130,023,023
090010740002004,0,124,004,130,023,004,130,023,023
090010740002005,23,124,004,130,023,004,130,023,023
090010740002006,0,124,004,130,023,004,130,023,023
090010740002007,0,124,004,130,023,004,130,023,023
090010740002008,0,124,004,130,023,004,130,023,023
090010740002009,0,130,004,130,023,004,130,023,023
090010740002010,0,130,004,130,023,004,130,023,023
090010740002011,0,130,004,130,023,004,130,023,023
090010740002012,0,130,004,130,023,004,130,023,023
090010740002013,0,130,004,130,023,004,130,023,023
090010740002014,158,130,004,130,023,004,130,023,023
090010740002015,140,130,004,130,023,004,130,023,023
090010740002016,35,130,004,130,023,004,130,023,023
090010740002017,42,124,004,130,023,004,130,023,023
090010740002018,12,130,004,130,023,004,130,023,023
090010740002019,115,124,004,130,023,004,130,023,023
090010740002020,0,130,004,130,023,004,130,023,023
090010740002021,0,130,004,130,023,004,130,023,023
090010740002022,0,130,004,130,023,004,130,023,023
090010740002023,0,130,004,130,023,004,130,023,023
090010740002024,176,130,004,130,023,004,130,023,023
090010740002025,59,130,004,130,023,004,130,023,023
090010740002026,80,124,004,130,023,004,130,023,023
090010740002027,0,130,004,130,023,004,130,023,023
090010740002028,0,130,004,130,023,004,130,023,023
090010743001000,141,124,004,124,023,004,124,023,023
090010743001001,133,124,004,124,023,004,124,023,023
090010743001002,79,124,004,124,023,004,124,023,023
090010743001003,91,124,004,124,023,004,124,023,023
090010743001004,148,124,004,124,023,004,124,023,023
090010743001005,0,124,004,124,023,004,124,023,023
090010743001006,0,124,004,124,023,004,124,023,023
090010743001007,7,124,004,124,023,004,124,023,023
090010743001008,117,124,004,124,023,004,124,023,023
090010743001009,37,124,004,124,023,004,124,023,023
090010743001010,0,124,004,124,023,004,124,023,023
090010743002000,0,124,004,124,023,004,124,023,023
090010743002001,12,124,004,124,023,004,124,023,023
090010743002002,74,124,004,124,023,004,124,023,023
090010743002003,0,124,004,124,023,004,124,023,023
090010743002004,43,124,004,124,023,004,124,023,023
090010743002005,158,124,004,124,023,004,124,023,023
090010743002006,138,124,004,124,023,004,124,023,023
090010743002007,182,124,004,124,023,004,124,023,023
090010743003000,140,124,004,124,023,004,124,023,023
090010743003001,157,124,004,124,023,004,124,023,023
090010743003002,163,124,004,124,023,004,124,023,023
090010743003003,185,124,004,124,023,004,124,023,023
090010743003004,57,124,004,124,023,004,124,023,023
090010743003005,153,124,004,124,023,004,124,023,023
090010743004000,71,124,004,124,023,004,124,023,023
090010743004001,124,124,004,124,023,004,124,023,023
090010743004002,152,124,004,124,023,004,124,023,023
090010743004003,134,124,004,124,023,004,124,023,023
090010743004004,89,124,004,124,023,004,124,023,023
090010743004005,103,124,004,124,023,004,124,023,023
090010743004006,57,124,004,124,023,004,124,023,023
090010743004007,0,124,004,124,023,004,124,023,023
090010743004008,0,124,004,124,023,004,124,023,023
090010743004009,0,124,004,124,023,004,124,023,023
090010743004010,0,124,004,124,023,004,124,023,023
090010743004011,0,124,004,124,023,004,124,023,023
090010743004012,0,124,004,124,023,004,124,023,023
090010743004013,0,124,004,124,023,004,124,023,023
090010743005000,173,124,004,124,023,004,124,023,023
090010743005001,86,124,004,124,023,004,124,023,023
090010743005002,167,124,004,124,023,004,124,023,023
090010743005003,228,124,004,124,023,004,124,023,023
090010743005004,0,124,004,124,023,004,124,023,023
090010743005005,0,124,004,124,023,004,124,023,023
090010743005006,0,124,004,124,023,004,124,023,023
090010743005007,0,124,004,124,023,004,124,023,023
090010743005008,0,124,004,124,023,004,124,023,023
090010743005009,0,124,004,124,023,004,124,023,023
090010743005010,131,124,004,124,023,004,124,023,023
090010743005011,0,124,004,124,023,004,124,023,023
090010743006000,0,124,004,124,023,004,124,023,023
090010743006001,0,124,004,124,023,004,128,023,023
090010743006002,0,124,004,124,023,004,128,023,023
090010743006003,0,124,004,124,023,004,124,023,023
090010743006004,4,124,004,124,023,004,124,023,023
090010743006005,0,124,004,124,023,004,124,023,023
090010743006006,157,124,004,124,023,004,124,023,023
090010743006007,146,124,004,124,023,004,124,023,023
090010743006008,21,124,004,124,023,004,124,023,023
090010743006009,0,124,004,124,023,004,124,023,023
090010743006010,209,124,004,124,023,004,124,023,023
090010744001000,0,124,004,124,023,004,124,023,023
090010744001001,82,124,004,124,023,004,124,023,023
090010744001002,244,124,004,124,023,004,124,023,023
090010744001003,281,124,004,124,023,004,124,023,023
090010744001004,78,124,004,124,023,004,124,023,023
090010744001005,119,124,004,124,023,004,124,023,023
090010744001006,56,124,004,124,023,004,124,023,023
090010744001007,105,124,004,124,023,004,124,023,023
090010744001008,43,124,004,124,023,004,124,023,023
090010744001009,48,124,004,124,023,004,124,023,023
090010744001010,0,124,004,124,023,004,124,023,023
090010744001011,0,124,004,124,023,004,124,023,023
090010744001012,0,124,004,124,023,004,124,023,023
090010744002000,114,124,004,124,023,004,124,023,023
090010744002001,104,124,004,124,023,004,124,023,023
090010744002002,262,124,004,124,023,004,124,023,023
090010744002003,280,124,004,124,023,004,124,023,023
090010744002004,106,124,004,124,023,004,124,023,023
090010744002005,95,124,004,124,023,004,124,023,023
090010744002006,0,124,004,124,023,004,124,023,023
090010744002007,0,124,004,124,023,004,124,023,023
090010744002008,0,124,004,124,023,004,124,023,023
090010744002009,0,124,004,124,023,004,124,023,023
090010744002010,0,124,004,124,023,004,124,023,023
090010744002011,37,124,004,124,023,004,124,023,023
090010744002012,21,124,004,124,023,004,124,023,023
090010744002013,0,124,004,124,023,004,124,023,023
090010744002014,0,124,004,124,023,004,124,023,023
090010744002015,0,124,004,124,023,004,124,023,023
090010744003000,126,124,004,124,023,004,124,023,023
090010744003001,0,124,004,124,023,004,124,023,023
090010744003002,73,124,004,124,023,004,124,023,023
090010744003003,46,124,004,124,023,004,124,023,023
090010744003004,85,124,004,124,023,004,124,023,023
090010744003005,72,124,004,124,023,004,124,023,023
090010744003006,0,124,004,124,023,004,124,023,023
090010744003007,0,124,004,124,023,004,124,023,023
090010744003008,21,124,004,124,023,004,124,023,023
090010744003009,100,124,004,124,023,004,124,023,023
090010744003010,111,124,004,124,023,004,124,023,023
090010744003011,70,124,004,124,023,004,124,023,023
090010744003012,58,124,004,124,023,004,124,023,023
090010744003013,68,124,004,124,023,004,124,023,023
090010744003014,34,124,004,124,023,004,124,023,023
090010744003015,97,124,004,124,023,004,124,023,023
090010744003016,20,124,004,124,023,004,124,023,023
090010744003017,81,124,004,124,023,004,124,023,023
090010744003018,126,124,004,124,023,004,124,023,023
090010744003019,14,124,004,124,023,004,124,023,023
090010744003020,125,124,004,124,023,004,124,023,023
090010744003021,0,124,004,124,023,004,124,023,023
090010744003022,0,124,004,124,023,004,124,023,023
090010744003023,0,124,004,124,023,004,124,023,023
090010744003024,0,124,004,124,023,004,124,023,023
090010744003025,0,124,004,124,023,004,124,023,023
090010744003026,0,124,004,124,023,004,124,023,023
090010744003027,0,124,004,124,023,004,124,023,023
090010744003028,0,124,004,124,023,004,124,023,023
090010744003029,0,124,004,124,023,004,124,023,023
090010744003030,0,124,004,124,023,004,124,023,023
090010744003031,0,124,004,124,023,004,124,023,023
090010744004000,70,124,004,124,023,004,124,023,023
090010744004001,36,124,004,124,023,004,124,023,023
090010744004002,200,124,004,124,023,004,124,023,023
090010744004003,0,124,004,124,023,004,124,023,023
090010744004004,27,124,004,124,023,004,124,023,023
090010744004005,224,124,004,124,023,004,124,023,023
090010744004006,0,124,004,124,023,004,124,023,023
090010744004007,0,124,004,124,023,004,124,023,023
090010744004008,0,124,004,124,023,004,124,023,023
090010744004009,0,124,004,124,023,004,124,023,023
090010744004010,0,124,004,124,023,004,124,023,023
090010744004011,161,124,004,124,023,004,124,023,023
090010744004012,48,124,004,124,023,004,124,023,023
090010801001000,692,121,003,121,021,003,121,021,021
090010801001001,41,121,003,121,021,003,121,021,021
090010801001002,210,121,003,121,021,003,121,021,021
090010801002000,26,121,003,121,021,003,121,021,021
090010801002001,62,121,003,121,021,003,121,021,021
090010801002002,52,121,003,121,021,003,121,021,021
090010801002003,37,121,003,121,021,003,121,021,021
090010801002004,73,121,003,121,021,003,121,021,021
090010801002005,176,121,003,121,021,003,121,021,021
090010801002006,73,121,003,121,021,003,121,021,021
090010801002007,159,121,003,121,021,003,121,021,021
090010801002008,210,121,003,121,021,003,121,021,021
090010801002009,49,121,003,121,021,003,121,021,021
090010801002010,31,121,003,121,021,003,121,021,021
090010801002011,114,121,003,121,021,003,121,021,021
090010801002012,111,121,003,121,021,003,121,021,021
090010801002013,45,121,003,121,021,003,121,021,021
090010801002014,78,121,003,121,021,003,121,021,021
090010801002015,112,121,003,121,021,003,121,021,021
090010801002016,76,121,003,121,021,003,121,021,021
090010801003000,42,121,003,121,021,003,121,021,021
090010801003001,27,121,003,121,021,003,121,021,021
090010801003002,238,121,003,121,021,003,121,021,021
090010801003003,75,121,003,121,021,003,121,021,021
090010801003004,31,121,003,121,021,003,121,021,021
090010801003005,112,121,003,121,021,003,121,023,023
090010801003006,41,121,003,121,021,003,121,023,023
090010801003007,45,121,003,121,021,003,121,023,023
090010801003008,77,121,003,121,021,003,121,023,023
090010801003009,90,121,003,121,021,003,121,021,021
090010801003010,33,121,003,121,021,003,121,021,021
